disasterNumber,region,stateNumberCode,state,countyCode,county,city,zip,projectIdentifier,propertyAction,structureType,typeOfResidency,actualAmountPaid,programFy,dateInitiallyApproved,dateApproved,dateClosed,status,programArea,title,type,numberOfProperties,numberOfRecords,damageCategory,granteeTribalIndicator,subgranteeTribalIndicator,id
1379,6,48,Texas,201,Harris,HOUSTON,77039,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,100000,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f088468552c
1379,6,48,Texas,201,Harris,HOUSTON,77093,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,70000,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f088468555b
1379,6,48,Texas,201,Harris,HOUSTON,77038,DR-1379-0005-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,43832,2001,2001-08-07T04:00:00.000Z,2010-10-25T04:00:00.000Z,2014-12-15T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f0884685105
1379,6,48,Texas,201,Harris,HOUSTON,77032,DR-1379-0005-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,675,2001,2001-08-07T04:00:00.000Z,2010-10-25T04:00:00.000Z,2014-12-15T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,2,,50 - 99%,No,No,61339fe6c61c8f0884685144
1379,6,48,Texas,39,Brazoria,PEARLAND,77581,DR-1379-0004-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,87133,2001,2001-08-03T04:00:00.000Z,2015-02-19T05:00:00.000Z,2015-02-20T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f088468500b
1379,6,48,Texas,201,Harris,HOUSTON,77040,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,69705,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f08846855ca
1379,6,48,Texas,201,Harris,HOUSTON,77040,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,94000,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,3,,50 - 99%,No,No,61339fe7c61c8f08846855c7
1379,6,48,Texas,201,Harris,HOUSTON,77040,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,98865,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f08846855c9
1379,6,48,Texas,201,Harris,HOUSTON,77038,DR-1379-0005-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,59217,2001,2001-08-07T04:00:00.000Z,2010-10-25T04:00:00.000Z,2014-12-15T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f0884685190
1379,6,48,Texas,201,Harris,HOUSTON,77040,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,93560,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f08846855d4
1379,6,48,Texas,201,Harris,HOUSTON,77088,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,53576,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f088468557f
1379,6,48,Texas,201,Harris,HOUSTON,77038,DR-1379-0005-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,956,2001,2001-08-07T04:00:00.000Z,2010-10-25T04:00:00.000Z,2014-12-15T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f0884685199
1379,6,48,Texas,201,Harris,HOUSTON,77396,DR-1379-0005-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,956,2001,2001-08-07T04:00:00.000Z,2010-10-25T04:00:00.000Z,2014-12-15T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f0884685195
1379,6,48,Texas,291,Liberty,CLEVELAND,77327,DR-1379-0139-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,23250,2001,2003-05-27T04:00:00.000Z,2015-01-16T05:00:00.000Z,2015-01-23T19:24:59.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f08846855cd
1379,6,48,Texas,39,Brazoria,PEARLAND,77581,DR-1379-0004-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,423049,2001,2001-08-03T04:00:00.000Z,2015-02-19T05:00:00.000Z,2015-02-20T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f0884685197
1379,6,48,Texas,201,Harris,HOUSTON,77088,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,86500,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f088468557d
1379,6,48,Texas,39,Brazoria,PEARLAND,77581,DR-1379-0004-R,Acquisition/Demolition,Single Family,,117935,2001,2001-08-03T04:00:00.000Z,2015-02-19T05:00:00.000Z,2015-02-20T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846851b0
1379,6,48,Texas,201,Harris,HOUSTON,77013,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,81000,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f0884685582
1379,6,48,Texas,201,Harris,HOUSTON,77038,DR-1379-0005-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,37626,2001,2001-08-07T04:00:00.000Z,2010-10-25T04:00:00.000Z,2014-12-15T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846851ae
1379,6,48,Texas,201,Harris,HOUSTON,77089,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,58802,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f08846855c8
1379,6,48,Texas,201,Harris,HOUSTON,77040,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,64831,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f088468560b
1379,6,48,Texas,39,Brazoria,PEARLAND,77581,DR-1379-0004-R,Acquisition/Demolition,Single Family,,116154,2001,2001-08-03T04:00:00.000Z,2015-02-19T05:00:00.000Z,2015-02-20T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846851f5
1379,6,48,Texas,201,Harris,HOUSTON,77050,DR-1379-0005-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,84303,2001,2001-08-07T04:00:00.000Z,2010-10-25T04:00:00.000Z,2014-12-15T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f0884685222
1379,6,48,Texas,39,Brazoria,PEARLAND,77581,DR-1379-0004-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,69451,2001,2001-08-03T04:00:00.000Z,2015-02-19T05:00:00.000Z,2015-02-20T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f0884685227
1379,6,48,Texas,201,Harris,HOUSTON,77088,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,92626,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846852b4
1379,6,48,Texas,201,Harris,HOUSTON,77040,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,104000,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,8,,50 - 99%,No,No,61339fe6c61c8f08846852b0
1379,6,48,Texas,39,Brazoria,PEARLAND,77581,DR-1379-0004-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,136633,2001,2001-08-03T04:00:00.000Z,2015-02-19T05:00:00.000Z,2015-02-20T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846851c5
1379,6,48,Texas,39,Brazoria,PEARLAND,77581,DR-1379-0004-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,170469,2001,2001-08-03T04:00:00.000Z,2015-02-19T05:00:00.000Z,2015-02-20T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f0884685207
1379,6,48,Texas,201,Harris,HUMBLE,77396,DR-1379-0005-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,39169,2001,2001-08-07T04:00:00.000Z,2010-10-25T04:00:00.000Z,2014-12-15T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846851f3
1379,6,48,Texas,201,Harris,HOUSTON,77032,DR-1379-0005-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,65644,2001,2001-08-07T04:00:00.000Z,2010-10-25T04:00:00.000Z,2014-12-15T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846852a3
1379,6,48,Texas,201,Harris,HOUSTON,77092,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,62945,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846852ad
1379,6,48,Texas,39,Brazoria,PEARLAND ,77581,DR-1379-0004-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,83033,2001,2001-08-03T04:00:00.000Z,2015-02-19T05:00:00.000Z,2015-02-20T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f0884685228
1379,6,48,Texas,291,Liberty,DAYTON,77535,DR-1379-0139-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,12750,2001,2003-05-27T04:00:00.000Z,2015-01-16T05:00:00.000Z,2015-01-23T19:24:59.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f0884685602
1379,6,48,Texas,39,Brazoria,PEARLAND,77581,DR-1379-0004-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,82481,2001,2001-08-03T04:00:00.000Z,2015-02-19T05:00:00.000Z,2015-02-20T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846851c8
1379,6,48,Texas,39,Brazoria,PEARLAND,77581,DR-1379-0004-R,,Single Family,,161070,2001,2001-08-03T04:00:00.000Z,2015-02-19T05:00:00.000Z,2015-02-20T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846851f4
1379,6,48,Texas,39,Brazoria,PEARLAND,77581,DR-1379-0004-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,92718,2001,2001-08-03T04:00:00.000Z,2015-02-19T05:00:00.000Z,2015-02-20T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846851c7
1379,6,48,Texas,39,Brazoria,PEARLAND,77581,DR-1379-0004-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,162071,2001,2001-08-03T04:00:00.000Z,2015-02-19T05:00:00.000Z,2015-02-20T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f0884685215
1379,6,48,Texas,201,Harris,HOUSTON,77040,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,103239,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846852d1
1379,6,48,Texas,201,Harris,HOUSTON,77040,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,82682,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846852c7
1379,6,48,Texas,201,Harris,HOUSTON,77040,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,111000,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846852d2
1379,6,48,Texas,201,Harris,HOUSTON,77396,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,37948,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f088468562f
1379,6,48,Texas,39,Brazoria,PEARLAND,77581,DR-1379-0004-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,250132,2001,2001-08-03T04:00:00.000Z,2015-02-19T05:00:00.000Z,2015-02-20T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846852fc
1379,6,48,Texas,201,Harris,HOUSTON,77013,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,65883,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f088468531f
1379,6,48,Texas,201,Harris,HOUSTON,77040,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,117000,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,2,,50 - 99%,No,No,61339fe7c61c8f0884685625
1379,6,48,Texas,201,Harris,HOUSTON,77023,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,168500,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f088468562c
1379,6,48,Texas,201,Harris,HOUSTON,77093,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,59816,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f088468562d
1379,6,48,Texas,201,Harris,HOUSTON,77038,DR-1379-0005-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,44230,2001,2001-08-07T04:00:00.000Z,2010-10-25T04:00:00.000Z,2014-12-15T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f088468530c
1379,6,48,Texas,201,Harris,HOUSTON,77088,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,106200,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f088468564e
1379,6,48,Texas,39,Brazoria,PEARLAND,77581,DR-1379-0004-R,Acquisition/Demolition,Single Family,,144984,2001,2001-08-03T04:00:00.000Z,2015-02-19T05:00:00.000Z,2015-02-20T05:00:00.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f0884685313
1379,6,48,Texas,201,Harris,HOUSTON,77093,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,68000,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f088468564f
1379,6,48,Texas,201,Harris,HOUSTON,77013,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,70443,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f08846856b3
1379,6,48,Texas,201,Harris,HOUSTON,77088,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,43509,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846853a7
1379,6,48,Texas,201,Harris,HOUSTON,77027,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,109500,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846853b4
1379,6,48,Texas,201,Harris,HOUSTON,77088,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,81953,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846853a5
1379,6,48,Texas,201,Harris,HOUSTON,77092,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,50177,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe6c61c8f08846853b5
1379,6,48,Texas,201,Harris,HOUSTON,77040,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,121000,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,3,,50 - 99%,No,No,61339fe6c61c8f08846853a6
1379,6,48,Texas,201,Harris,HOUSTON,77008,DR-1379-0016-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,142929,2001,2001-11-13T05:00:00.000Z,2010-10-25T04:00:00.000Z,2015-01-09T01:42:06.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f08846856b2
1379,6,48,Texas,291,Liberty,ROYMAYER,77368,DR-1379-0139-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,3750,2001,2003-05-27T04:00:00.000Z,2015-01-16T05:00:00.000Z,2015-01-23T19:24:59.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f0884685708
1379,6,48,Texas,291,Liberty,HARDIN,77561,DR-1379-0139-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,35250,2001,2003-05-27T04:00:00.000Z,2015-01-16T05:00:00.000Z,2015-01-23T19:24:59.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f08846856f2
1379,6,48,Texas,291,Liberty,DAYTON,77535,DR-1379-0139-R,Acquisition/Demolition,Single Family,Owner Occupied - Principal Residence,28875,2001,2003-05-27T04:00:00.000Z,2015-01-16T05:00:00.000Z,2015-01-23T19:24:59.000Z,Closed,HMGP,,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,1,,50 - 99%,No,No,61339fe7c61c8f0884685731
